POINT_ID,FROM_DATE,TO_DATE,POINT_LON,POINT_LAT,POINT_ELEVATION,POINT_BALANCE,YEAR,RGIId,aspect,slope,u10_oct,u10_nov,u10_dec,u10_jan,u10_feb,u10_mar,u10_apr,u10_may,u10_jun,u10_jul,u10_aug,u10_sep,v10_oct,v10_nov,v10_dec,v10_jan,v10_feb,v10_mar,v10_apr,v10_may,v10_jun,v10_jul,v10_aug,v10_sep,t2m_oct,t2m_nov,t2m_dec,t2m_jan,t2m_feb,t2m_mar,t2m_apr,t2m_may,t2m_jun,t2m_jul,t2m_aug,t2m_sep,fal_oct,fal_nov,fal_dec,fal_jan,fal_feb,fal_mar,fal_apr,fal_may,fal_jun,fal_jul,fal_aug,fal_sep,rsn_oct,rsn_nov,rsn_dec,rsn_jan,rsn_feb,rsn_mar,rsn_apr,rsn_may,rsn_jun,rsn_jul,rsn_aug,rsn_sep,sd_oct,sd_nov,sd_dec,sd_jan,sd_feb,sd_mar,sd_apr,sd_may,sd_jun,sd_jul,sd_aug,sd_sep,sf_oct,sf_nov,sf_dec,sf_jan,sf_feb,sf_mar,sf_apr,sf_may,sf_jun,sf_jul,sf_aug,sf_sep,smlt_oct,smlt_nov,smlt_dec,smlt_jan,smlt_feb,smlt_mar,smlt_apr,smlt_may,smlt_jun,smlt_jul,smlt_aug,smlt_sep,slhf_oct,slhf_nov,slhf_dec,slhf_jan,slhf_feb,slhf_mar,slhf_apr,slhf_may,slhf_jun,slhf_jul,slhf_aug,slhf_sep,str_oct,str_nov,str_dec,str_jan,str_feb,str_mar,str_apr,str_may,str_jun,str_jul,str_aug,str_sep,sshf_oct,sshf_nov,sshf_dec,sshf_jan,sshf_feb,sshf_mar,sshf_apr,sshf_may,sshf_jun,sshf_jul,sshf_aug,sshf_sep,ssrd_oct,ssrd_nov,ssrd_dec,ssrd_jan,ssrd_feb,ssrd_mar,ssrd_apr,ssrd_may,ssrd_jun,ssrd_jul,ssrd_aug,ssrd_sep,tp_oct,tp_nov,tp_dec,tp_jan,tp_feb,tp_mar,tp_apr,tp_may,tp_jun,tp_jul,tp_aug,tp_sep,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE
B17,20121208,20130103,-72.014,-39.936,2032.0,0.26,2013,RGI60-17.12440,0.8541885614395142,0.12113004177808762,0.5770645,0.58366585,1.0292292,0.27211475,0.65627766,0.12300396,0.07684803,0.445817,0.44712067,-0.18278217,0.19615364,-0.17451096,-0.27059364,0.025624275,-0.702569,0.117738724,-0.13937378,0.04548073,-0.33373928,-0.6553583,-0.4896183,-0.25356483,-0.5606384,-0.2712679,280.13818,283.72754,282.1416,290.18872,287.53833,284.3955,283.0464,278.89795,276.4146,275.43774,274.52905,276.43164,0.1331102,0.14132966,0.13164164,0.12109226,0.111567274,0.10175845,0.103428274,0.10605176,0.21353039,0.20697224,0.31018993,0.19520444,141.32028,128.07028,127.05466,100.05466,106.86716,107.328094,132.05466,136.9531,165.24997,165.94528,182.32028,164.4609,0.00039672852,0.00013065338,2.3841858e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00027751923,0.0005130768,0.010688782,0.011998177,0.042702675,0.008826256,0.00018876046,0.00011244416,2.3784116e-05,0.0,7.143244e-07,7.622875e-07,0.00015132036,0.0003068205,0.0023561753,0.001086059,0.003956035,0.0016277581,0.0002104938,0.00011408515,2.4408102e-05,1.8626451e-09,7.4133277e-07,7.878989e-07,0.00015876722,0.00025944365,0.0016532782,0.0018679984,0.0034522903,0.0021420778,-6097929.0,-8834131.0,-8489598.0,-10839187.0,-8535882.0,-6746267.0,-4158343.0,-2324611.0,-1090662.0,-1084286.0,-1305637.0,-3452338.0,-4501196.0,-6104206.0,-3334984.0,-6648635.0,-5288082.0,-5141135.0,-4305611.0,-2679864.0,-2222010.0,-3102963.0,-2995064.0,-4067144.0,-4603598.0,-6361066.0,-4207278.0,-6270996.0,-4061836.0,-3374860.0,-1565333.0,-455930.0,-366257.0,-542502.0,-1049609.0,-2690428.0,18296456.0,25729082.0,18750136.0,28235528.0,19963834.0,16753668.0,10825912.0,5462071.0,4602707.0,6276919.0,8854106.0,14001727.0,0.003997979,0.0022146902,0.014373276,0.0015526523,0.007045917,0.002766402,0.005048998,0.012257523,0.011556798,0.009136267,0.0124174,0.009965525,908.3345,1123.66552734375
B15,20130322,20130428,-72.009,-39.942,1918.0,-0.66,2013,RGI60-17.12440,0.8541885614395142,0.12113004177808762,0.5770645,0.58366585,1.0292292,0.27211475,0.65627766,0.12300396,0.07684803,0.445817,0.44712067,-0.18278217,0.19615364,-0.17451096,-0.27059364,0.025624275,-0.702569,0.117738724,-0.13937378,0.04548073,-0.33373928,-0.6553583,-0.4896183,-0.25356483,-0.5606384,-0.2712679,280.13818,283.72754,282.1416,290.18872,287.53833,284.3955,283.0464,278.89795,276.4146,275.43774,274.52905,276.43164,0.1331102,0.14132966,0.13164164,0.12109226,0.111567274,0.10175845,0.103428274,0.10605176,0.21353039,0.20697224,0.31018993,0.19520444,141.32028,128.07028,127.05466,100.05466,106.86716,107.328094,132.05466,136.9531,165.24997,165.94528,182.32028,164.4609,0.00039672852,0.00013065338,2.3841858e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00027751923,0.0005130768,0.010688782,0.011998177,0.042702675,0.008826256,0.00018876046,0.00011244416,2.3784116e-05,0.0,7.143244e-07,7.622875e-07,0.00015132036,0.0003068205,0.0023561753,0.001086059,0.003956035,0.0016277581,0.0002104938,0.00011408515,2.4408102e-05,1.8626451e-09,7.4133277e-07,7.878989e-07,0.00015876722,0.00025944365,0.0016532782,0.0018679984,0.0034522903,0.0021420778,-6097929.0,-8834131.0,-8489598.0,-10839187.0,-8535882.0,-6746267.0,-4158343.0,-2324611.0,-1090662.0,-1084286.0,-1305637.0,-3452338.0,-4501196.0,-6104206.0,-3334984.0,-6648635.0,-5288082.0,-5141135.0,-4305611.0,-2679864.0,-2222010.0,-3102963.0,-2995064.0,-4067144.0,-4603598.0,-6361066.0,-4207278.0,-6270996.0,-4061836.0,-3374860.0,-1565333.0,-455930.0,-366257.0,-542502.0,-1049609.0,-2690428.0,18296456.0,25729082.0,18750136.0,28235528.0,19963834.0,16753668.0,10825912.0,5462071.0,4602707.0,6276919.0,8854106.0,14001727.0,0.003997979,0.0022146902,0.014373276,0.0015526523,0.007045917,0.002766402,0.005048998,0.012257523,0.011556798,0.009136267,0.0124174,0.009965525,908.3345,1009.66552734375
B1,20121208,20130103,-72.027,-39.932,2392.0,0.15,2013,RGI60-17.12440,0.8541885614395142,0.12113004177808762,0.5770645,0.58366585,1.0292292,0.27211475,0.65627766,0.12300396,0.07684803,0.445817,0.44712067,-0.18278217,0.19615364,-0.17451096,-0.27059364,0.025624275,-0.702569,0.117738724,-0.13937378,0.04548073,-0.33373928,-0.6553583,-0.4896183,-0.25356483,-0.5606384,-0.2712679,280.13818,283.72754,282.1416,290.18872,287.53833,284.3955,283.0464,278.89795,276.4146,275.43774,274.52905,276.43164,0.1331102,0.14132966,0.13164164,0.12109226,0.111567274,0.10175845,0.103428274,0.10605176,0.21353039,0.20697224,0.31018993,0.19520444,141.32028,128.07028,127.05466,100.05466,106.86716,107.328094,132.05466,136.9531,165.24997,165.94528,182.32028,164.4609,0.00039672852,0.00013065338,2.3841858e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00027751923,0.0005130768,0.010688782,0.011998177,0.042702675,0.008826256,0.00018876046,0.00011244416,2.3784116e-05,0.0,7.143244e-07,7.622875e-07,0.00015132036,0.0003068205,0.0023561753,0.001086059,0.003956035,0.0016277581,0.0002104938,0.00011408515,2.4408102e-05,1.8626451e-09,7.4133277e-07,7.878989e-07,0.00015876722,0.00025944365,0.0016532782,0.0018679984,0.0034522903,0.0021420778,-6097929.0,-8834131.0,-8489598.0,-10839187.0,-8535882.0,-6746267.0,-4158343.0,-2324611.0,-1090662.0,-1084286.0,-1305637.0,-3452338.0,-4501196.0,-6104206.0,-3334984.0,-6648635.0,-5288082.0,-5141135.0,-4305611.0,-2679864.0,-2222010.0,-3102963.0,-2995064.0,-4067144.0,-4603598.0,-6361066.0,-4207278.0,-6270996.0,-4061836.0,-3374860.0,-1565333.0,-455930.0,-366257.0,-542502.0,-1049609.0,-2690428.0,18296456.0,25729082.0,18750136.0,28235528.0,19963834.0,16753668.0,10825912.0,5462071.0,4602707.0,6276919.0,8854106.0,14001727.0,0.003997979,0.0022146902,0.014373276,0.0015526523,0.007045917,0.002766402,0.005048998,0.012257523,0.011556798,0.009136267,0.0124174,0.009965525,908.3345,1483.66552734375
B1,20130302,20130322,-72.027,-39.932,2392.0,-0.16,2013,RGI60-17.12440,0.8541885614395142,0.12113004177808762,0.5770645,0.58366585,1.0292292,0.27211475,0.65627766,0.12300396,0.07684803,0.445817,0.44712067,-0.18278217,0.19615364,-0.17451096,-0.27059364,0.025624275,-0.702569,0.117738724,-0.13937378,0.04548073,-0.33373928,-0.6553583,-0.4896183,-0.25356483,-0.5606384,-0.2712679,280.13818,283.72754,282.1416,290.18872,287.53833,284.3955,283.0464,278.89795,276.4146,275.43774,274.52905,276.43164,0.1331102,0.14132966,0.13164164,0.12109226,0.111567274,0.10175845,0.103428274,0.10605176,0.21353039,0.20697224,0.31018993,0.19520444,141.32028,128.07028,127.05466,100.05466,106.86716,107.328094,132.05466,136.9531,165.24997,165.94528,182.32028,164.4609,0.00039672852,0.00013065338,2.3841858e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00027751923,0.0005130768,0.010688782,0.011998177,0.042702675,0.008826256,0.00018876046,0.00011244416,2.3784116e-05,0.0,7.143244e-07,7.622875e-07,0.00015132036,0.0003068205,0.0023561753,0.001086059,0.003956035,0.0016277581,0.0002104938,0.00011408515,2.4408102e-05,1.8626451e-09,7.4133277e-07,7.878989e-07,0.00015876722,0.00025944365,0.0016532782,0.0018679984,0.0034522903,0.0021420778,-6097929.0,-8834131.0,-8489598.0,-10839187.0,-8535882.0,-6746267.0,-4158343.0,-2324611.0,-1090662.0,-1084286.0,-1305637.0,-3452338.0,-4501196.0,-6104206.0,-3334984.0,-6648635.0,-5288082.0,-5141135.0,-4305611.0,-2679864.0,-2222010.0,-3102963.0,-2995064.0,-4067144.0,-4603598.0,-6361066.0,-4207278.0,-6270996.0,-4061836.0,-3374860.0,-1565333.0,-455930.0,-366257.0,-542502.0,-1049609.0,-2690428.0,18296456.0,25729082.0,18750136.0,28235528.0,19963834.0,16753668.0,10825912.0,5462071.0,4602707.0,6276919.0,8854106.0,14001727.0,0.003997979,0.0022146902,0.014373276,0.0015526523,0.007045917,0.002766402,0.005048998,0.012257523,0.011556798,0.009136267,0.0124174,0.009965525,908.3345,1483.66552734375
B13,20150514,20160429,-72.019,-39.951,1917.0,-2.18,2016,RGI60-17.12440,0.8541885614395142,0.12113004177808762,-0.21570015,0.65652275,0.835927,0.57668686,0.8848591,-0.036005974,-0.2600069,-1.1993704,-0.52885723,-0.5785847,0.26220226,-0.4979992,-0.1940155,-0.29213333,-0.011264801,-0.05348587,0.034100533,0.15996265,-0.42294693,-0.2793007,-0.15439701,-0.5188446,-0.7253561,-0.31449318,277.84717,281.68066,283.81396,287.3855,286.11328,286.12988,279.9121,279.2793,275.84668,274.22797,275.1289,278.33618,0.19675452,0.13940147,0.12511545,0.11698459,0.10868184,0.09784077,0.09494382,0.086153686,0.09458813,0.26112568,0.29409042,0.1836991,197.54684,136.88278,114.265594,100.02341,100.015594,100.015594,115.984344,137.41403,150.81247,170.74997,192.55466,187.24997,0.016163826,0.00068569183,1.2397766e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00015449524,1.4305115e-05,0.00019073486,0.030285835,0.04452896,0.012470245,0.0009913053,0.00038634893,1.0734424e-05,0.0,0.0,0.0,6.167218e-05,4.7977082e-06,0.00012898538,0.0030490663,0.0045202337,0.00011118408,0.003185533,0.00039276108,1.0821968e-05,0.0,0.0,0.0,6.319769e-05,6.596558e-06,5.1758252e-05,0.001913257,0.00445442,0.0017976211,-5300937.0,-7900568.0,-9739397.0,-10369024.0,-7377235.0,-5257265.0,-3992091.0,-2508380.0,-1401915.0,-775927.0,-1035264.0,-3754807.0,-4668042.0,-4656166.0,-5658498.0,-6071168.0,-5608104.0,-6571544.0,-4761724.0,-3514974.0,-4417508.0,-2025964.0,-2347897.0,-4583017.0,-4827790.0,-5873788.0,-7239152.0,-6033240.0,-6248034.0,-5156630.0,-2288452.0,-922939.0,-611143.0,-553864.0,-1051187.0,-2565774.0,20045044.0,22117232.0,26533828.0,26037480.0,21619760.0,18857972.0,11622467.0,7257464.0,6826537.0,5101750.0,7950994.0,14450546.0,0.004362229,0.0044405586,0.0049454668,0.0020376195,0.0015838151,0.0015405309,0.0058253184,0.0027403939,0.0017328683,0.010096947,0.014205817,0.0040528835,908.3345,1008.66552734375
B8,20150514,20160429,-72.004,-39.945,1887.0,-3.48,2016,RGI60-17.12442,1.6653392314910889,0.3596237897872925,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,978.66552734375
B2,20150514,20160429,-72.028,-39.931,2392.0,0.11,2016,RGI60-17.12442,1.6653392314910889,0.3596237897872925,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,1483.66552734375
B19,20150514,20160429,-72.03,-39.942,2022.0,0.01,2016,RGI60-17.12440,0.8541885614395142,0.12113004177808762,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,1113.66552734375
B14,20150514,20160429,-72.015,-39.947,1919.0,-1.35,2016,RGI60-17.12440,0.8541885614395142,0.12113004177808762,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,1010.66552734375
B15,20150514,20160429,-72.009,-39.942,1918.0,-2.1,2016,RGI60-17.12440,0.8541885614395142,0.12113004177808762,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,1009.66552734375
B17,20150514,20160429,-72.014,-39.936,2032.0,-0.5,2016,RGI60-17.12440,0.8541885614395142,0.12113004177808762,-0.21887398,0.6284466,0.79295826,0.5527611,0.8536091,-0.060420036,-0.24487019,-1.1722708,-0.54350567,-0.5398884,0.29589367,-0.49482536,-0.16423035,-0.31215286,-0.059116364,-0.11207962,-0.0406065,0.17094898,-0.3461647,-0.09570694,-0.043557167,-0.389328,-0.660903,-0.2136631,279.13037,282.72852,284.71143,288.4568,287.07422,287.0996,280.77734,280.20605,276.84863,275.20062,276.32324,279.42798,0.15871435,0.14695457,0.13156992,0.121089205,0.111428425,0.101685986,0.102191746,0.09857434,0.10365185,0.25239766,0.25342575,0.1430802,161.07028,136.2109,119.13278,100.02341,100.02341,100.02341,115.44528,138.3906,157.46872,162.85153,171.15622,151.03122,0.0044612885,0.0005159378,2.002716e-05,-7.3453654e-25,-7.3453654e-25,-7.3453654e-25,0.00019168854,1.8119812e-05,0.00019454956,0.0175848,0.022480965,0.0031957626,0.00089416094,0.00032015704,1.7409213e-05,0.0,0.0,0.0,8.0568716e-05,5.9437007e-06,0.00011642277,0.0025962591,0.0037288293,0.00012561912,0.001076363,0.00033212826,1.7598271e-05,1.8626451e-09,0.0,0.0,8.167885e-05,8.14721e-06,6.254157e-05,0.0022369637,0.0038060402,0.0007038582,-6269898.0,-8044228.0,-9865163.0,-10289462.0,-7414879.0,-5341475.0,-4294346.0,-2683639.0,-1686331.0,-924062.5,-1468570.0,-4228966.0,-5075443.0,-4930288.0,-5898094.0,-6325266.0,-5938902.0,-6839300.0,-4974582.0,-3677398.0,-4635946.0,-2156130.0,-2592817.0,-4908911.0,-4584932.0,-5202906.0,-6695822.0,-5644122.0,-6137416.0,-4952790.0,-1933036.0,-503643.0,-279475.0,-226828.0,-740011.0,-2466849.0,20054300.0,22209080.0,26677028.0,25987584.0,21916308.0,19036516.0,11647197.0,7182334.0,6842471.0,4995784.0,7930122.0,14512514.0,0.0044634766,0.004172291,0.0051078373,0.0020417508,0.0015047197,0.0015579355,0.0062495098,0.00269171,0.0017969954,0.010281008,0.014295442,0.0041571823,908.3345,1123.66552734375
